存货编码,一级类别,二级类别,存货名称,英文名,规格型号,存货代码,存货大类编码,存货大类名称,主计量单位名称,默认仓库名称
9050012,刷子/针座,,"12""洗地刷","12"" BRUSH","植0.5mm黑色刷丝, MALISH #: FBR110009",,CA,针座/刷盘/抛光垫（3色)/锂电池,个,原材料仓
9050012B,刷子/针座,,"12""洗地刷（硬）",,"棕色，1.5～2.0mm硬刷丝,MALISH PART#: FBR110015",,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050012P,刷子/针座,,"12""洗地刷（软）","12 Inch soft white brush,0.5mm PA66 Bristle",植0.5mm PA66白色刷丝，Malish编号FBR110016,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050012U,刷子/针座,,12寸刷盘,12 Inch Brsuh with L-800 LUGS,植0.5mm黑色PP刷丝，配L-800铝销钉,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050013,刷子/针座,,"13""洗地刷","BRUSH, 13 INCH, RS26",G-400S卡扣，0.7mm黑色PP刷丝，MALISH PART# FBR120023,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050013B,刷子/针座,,13寸强力洗地刷,,G-400S标准卡扣，1.5～2.0mm硬刷丝，棕色,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050013P,刷子/针座,,"13""洗地刷（软）","13 Inch soft white brush,0.5mm PA66 Bristle",植0.5mm PA66白色刷丝，Malish编号FBR120028,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050014,刷子/针座,,"14""洗地刷","BRUSH ASSEMBLY, 14 INCH, i28BT",G-400S卡扣，0.7mm黑色PP刷丝，Malish Part#: FBR130038,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,原材料仓
9050014P,刷子/针座,,"14""洗地刷(软)","14 Inch soft white brush,0.5mm PA66 Bristle",植0.5mm白色PA66刷丝，Malish编号FBR130065,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050016,刷子/针座,,"16""洗地刷","BRUSH ASSEMBLY, 16 INCH, i32BT","G-400S卡扣，0.7mm黑色PP刷丝, Malish Part#: FBR150131",,CA,针座/刷盘/抛光垫（3色)/锂电池,个,原材料仓
9050016B,刷子/针座,,"16""洗地刷（硬）",,"G-400S标准卡扣，1.5～2.0mm硬刷丝，棕色, MALISH #: FBR150215",,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050016E,刷子/针座,,"16""洗地刷","16 INCH BRUSH, 0.5MM PP BRISTLE, BLUE",G-400S标准卡扣，0.5mm蓝色PP刷丝,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050016P,刷子/针座,,"16""洗地刷",,G-400S标准卡扣，0.5mm PA66白色刷丝，MALISH PART# FBR150209,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050016W,刷子/针座,,"16""洗地刷",,G-400S标准卡扣，0.28mmPP白色刷丝，MALISH PART# FBR150210,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050018,刷子/针座,,18吋洗地车刷盘,"BRUSH 18""","φ0.5 PP 白丝, MALISH #: FBR170047",,CA,针座/刷盘/抛光垫（3色)/锂电池,个,原材料仓
9050018B,刷子/针座,,"18""洗地刷（硬）",,棕色，植金刚砂磨料丝(GRIT),,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050018P,刷子/针座,,"18""洗地刷（软）","18Inch Brush, 0.5mm Nylon Bristle",0.5mm PA66刷丝,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050018W,刷子/针座,,18寸洗地刷,,0.35mm白色PP刷丝,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050020,刷子/针座,,"20""洗地车刷盘","20"" BRUSH, 0.7mm PP BRISTLE","∮0.7mm黑色PP刷丝, MALISH #:FBR190024",,CA,针座/刷盘/抛光垫（3色)/锂电池,个,原材料仓
9050020B,刷子/针座,,"20""洗地刷（硬）",,棕色，1.5～2.0mm硬刷丝，MALISH PART# FBR190043,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050020E,刷子/针座,,"20""洗地刷","20"" BRUSH, 0.5mm PP BRISTLE",0.5mm蓝色PP刷丝，MALISH PART# FBR190036,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050020P,刷子/针座,,"20""洗地刷（软）",,0.5mm PA66白色刷丝,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9050020W,刷子/针座,,"20""洗地刷（软）",,植0.35mm白色刷丝,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9051020,刷子/针座,,"20""洗地刷",,0.7mm黑色PP刷丝,,CA,针座/刷盘/抛光垫（3色)/锂电池,个,
9060001,水刮条,,前刮条,,"LINATEX,暗红色,38度(FANG20维修配件)",,SP01,塑胶件,条,原材料仓
9060002,水刮条,,后刮条,,"LINATEX,暗红色,38度（FANG20维修配件）",,SP01,塑胶件,条,原材料仓
9060003,水刮条,,前刮条,,"PU,本色,35±2°（FANG20维修配件）",,SP01,塑胶件,条,原材料仓
9060004,水刮条,,后刮条,,"PU,本色,35±2°（FANG20维修配件）",,SP01,塑胶件,条,原材料仓
9060005,水刮条,,前刮条,,"NEOPRENE,黑色,70°(BA531维修配件)",,SP01,塑胶件,条,原材料仓
9060006,水刮条,,后刮条,,"SBR,灰色,40°(BA531维修配件)",,SP01,塑胶件,条,原材料仓
9060007,水刮条,,前刮条,,"PU,黑色,35-41°（BA531维修配件）",,SP01,塑胶件,条,原材料仓
9060008,水刮条,,后刮条,,"PU,灰色,35-41°（BA531维修配件）",,SP01,塑胶件,条,原材料仓
9060020,零配件,,"20""抛光机针面带增高垫及大嘴巴",,"20"" 马利希:FBN200008",,CA,针座/刷盘/抛光垫（3色)/锂电池,个,原材料仓
9110100,工具,,6米碳纤维连接杆,,1套/箱,,SP05,半成品,套,原材料仓
9110100b,工具,,6米碳纤维连接杆,,1套/箱,,SP05,半成品,箱,原材料仓
9110100BF,工具,,6米碳纤维连接杆,,1套/箱,,SP05,半成品,箱,
9110103,工具零件,,4号连接套,,PA101L 深烟灰430U,,SP01,塑胶件,个,原材料仓
9110104,工具零件,,3号连接套,,PA101L 深烟灰430U,,SP01,塑胶件,个,原材料仓
9110105,工具零件,,2号连接套,,PA101L 深烟灰430U,,SP01,塑胶件,个,原材料仓
9110106,工具零件,,1号连接杆,,碳纤维 亚光喷黑漆,,SP01,塑胶件,个,
9110107,工具零件,,2号连接杆,,碳纤维 亚光喷黑漆,,SP01,塑胶件,个,
9110108,工具零件,,3号连接杆,,碳纤维 亚光喷黑漆,,SP01,塑胶件,个,
9110109,工具零件,,4号连接杆,,碳纤维 亚光喷黑漆,,SP01,塑胶件,个,
9110110,工具,,6米碳纤维伸缩杆,,1套/箱,,SP05,半成品,套,
9110110B,工具,,6米碳纤维伸缩杆,,1套/箱,,SP05,半成品,套,
9110111,工具零件,,旋钮带孔,,ABS757 天蓝3135,,SP01,塑胶件,个,原材料仓
9110112,工具零件,,垫胶,,PP，黑色,,SP01,塑胶件,个,
9110114,工具零件,,1号公连接头,,"ABS757,深烟灰430U",,SP01,塑胶件,个,
9110115,工具零件,,二号连接杆底端,,橡胶，黑色,,SP01,塑胶件,条,原材料仓
9110116,工具零件,,三号连接杆底端,,橡胶，黑色,,SP01,塑胶件,条,
9110118,工具零件,,旋钮带垫胶,,ABS757 天蓝3135,,SP01,塑胶件,个,原材料仓
9110119,工具零件,,一号连接杆底端,,橡胶，黑色,,SP01,塑胶件,条,原材料仓
9110120,工具零件,,四号连接杆底端,,橡胶，黑色,,SP01,塑胶件,条,原材料仓
9110122,工具零件,,2号公连接头,,"ABS757,深烟灰430U",,SP01,塑胶件,个,原材料仓
9110123,工具零件,,3号公连接头,,"ABS757,深烟灰430U",,SP01,塑胶件,个,原材料仓
9110124,工具零件,,4号公连接头,,"ABS757,深烟灰430U",,SP01,塑胶件,个,原材料仓
9110125,工具零件,,6米连接杆提手,,"ABS757,深烟灰430U",,SP01,塑胶件,个,
9110126,工具零件,,扣板,,PP NK1126 深烟灰430U,,SP01,塑胶件,个,
9110128,工具零件,,塑胶挡圈,,"ABS757,浅烟灰427U",,SP01,塑胶件,个,
9110200,工具,,2.4米二级伸缩杆,,20套/箱,,SP05,半成品,套,原材料仓
9110200B,工具,,2.4米二级伸缩杆,,20套/箱,,SP05,半成品,箱,
9110202,工具零件,,一级连接杆1.15m,,铝合金，阳极氧化本色,,SP02,五金件,个,原材料仓
9110203,工具零件,,二级连接杆1.15m,,铝合金，阳极氧化本色,,SP02,五金件,个,原材料仓
9110211,工具零件,,旋钮,,ABS757 天蓝3135,,SP01,塑胶件,个,原材料仓
9110300,工具,,3.6米三级伸缩杆,,20套/箱,,SP05,半成品,套,原材料仓
9110300B,工具,,3.6米三级伸缩杆,,20套/箱,,SP05,半成品,箱,
9110301,工具零件,,2-3级连接杆接头,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9110302,工具零件,,1-2级连接杆接头,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9110303,工具零件,,1-2级连接杆接头左手模,,ABS757 浅烟灰427U,,SP01,塑胶件,个,
9110304,工具零件,,1-2级连接杆接头右手模,,ABS757 浅烟灰427U,,SP01,塑胶件,个,
9110305,工具零件,,三级连接杆1.0m,,铝合金，阳极氧化本色,,SP02,五金件,个,原材料仓
9110306,工具零件,,二级连接杆1.0m,,铝合金，阳极氧化本色,,SP02,五金件,个,原材料仓
9110307,工具零件,,一级连接杆1.175m,,铝合金，阳极氧化本色,,SP02,五金件,个,原材料仓
9110308,工具零件,,2-3级连接杆接头右手模,,ABS757 浅烟灰427U,,SP01,塑胶件,个,
9110309,工具零件,,2-3级连接杆左手模,,ABS757 浅烟灰427U,,SP01,塑胶件,个,
9110310,工具零件,,胶钉,,PA66 黑色,,SP01,塑胶件,个,
9110313,工具零件,,三级连接杆端部手把,,PP NK1126 深烟灰430U,,SP01,塑胶件,个,
9110315,工具零件,,螺丝,,铝合金,,SP02,五金件,个,原材料仓
9110318,工具零件,,垫块,,铝合金,,SP02,五金件,个,原材料仓
9110320,工具零件,,二级连接杆挡块,,"ABS,深灰",,SP01,塑胶件,个,
9110321,工具零件,,一级连接杆端部挡块,,"ABS,深灰色",,SP01,塑胶件,个,
9110322,工具零件,,二级连接杆端部手把,,PP NK1126 深烟灰430U,,SP01,塑胶件,个,
9110325,工具零件,,公连接头,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9110327,工具零件,,塑胶弹片,,PC HF110GE 浅烟灰427U,,SP01,塑胶件,个,
9110327F,工具零件,,塑胶弹片,,PC HF110GE 浅烟灰427U,,SP01,塑胶件,个,
9110328,工具零件,,公连接头组件,,需装配好,,SP05,半成品,套,原材料仓
9110329,工具零件,,多功能毛刷,,粘地毯,,SP01,塑胶件,个,
9110329B,工具,,多功能毛刷,,"50个/箱,贴地毯",,SP05,半成品,箱,
9110332,工具零件,,公连接头组件(带螺纹),,旧款公连接头,,SP05,半成品,套,
9110333,工具零件,,公连接头组件,,,,SP05,半成品,套,
9110400,工具,,多用途操作杆,,20套/箱,,SP05,半成品,套,原材料仓
9110400B,工具,,1.3米多用途操作杆,,20根/箱,,SP05,半成品,箱,
9110500,工具,,1.2米多用途操作杆,,20根/箱,,SP05,半成品,根,
9110500B,工具,,1.2米多用途操作杆,,20根/箱,,SP05,半成品,箱,
9110600,工具,,1.2米二级伸缩杆,,20套/箱,,SP05,半成品,套,原材料仓
9110600B,工具,,1.2米二级伸缩杆,,20套/箱,,SP05,半成品,箱,
9110601,工具零件,,一级连接杆0.5m,,铝合金，阳极氧化本色,,SP02,五金件,个,原材料仓
9110602,工具零件,,二级连接杆0.5m,,铝合金，阳极氧化本色,,SP02,五金件,个,原材料仓
9110700,工具,,9米碳纤维伸缩杆,,1套/箱,,SP05,半成品,套,
9110700B,工具,,9米碳纤维伸缩杆,,1套/箱,,SP05,半成品,箱,
9110709,工具零件,,2号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110709F,工具零件,,2号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110712,工具零件,,3号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110712F,工具零件,,3号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110716,工具零件,,4号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110716F,工具零件,,4号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110720,工具零件,,5号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110720F,工具零件,,5号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110722,工具零件,,公连接头,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9110722F,工具零件,,公连接头,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9110727,工具零件,,6号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110727F,工具零件,,6号连接座,,PA  浅烟灰427U,,SP01,塑胶件,个,
9110728,工具零件,,9米碳纤维杆手柄端部,,橡胶80度,,SP01,塑胶件,个,
9110728F,工具零件,,9米碳纤维杆手柄端部,,橡胶80度,,SP01,塑胶件,个,
9110729,工具零件,,6米碳纤维杆手柄端部,,橡胶80度,,SP01,塑胶件,个,
9110729F,工具零件,,6米碳纤维杆手柄端部,,橡胶80度,,SP01,塑胶件,个,
9110740,工具零件,,1号轴套,,PA,,SP01,塑胶件,个,
9110741,工具零件,,1号连接头,,PP3015 浅烟灰427U,,SP01,塑胶件,个,
9110742,工具零件,,2号轴套,,PA,,SP01,塑胶件,个,
9110743,工具零件,,2号连接头,,PP3015 浅烟灰427U,,SP01,塑胶件,个,
9110744,工具零件,,3号轴套,,PA,,SP01,塑胶件,个,
9110745,工具零件,,3号连接头,,PP3015 浅烟灰427U,,SP01,塑胶件,个,
9110746,工具零件,,4号轴套,,PA,,SP01,塑胶件,个,
9110747,工具零件,,4号连接头,,PP3015 浅烟灰427U,,SP01,塑胶件,个,
9110748,工具零件,,5号轴套,,PA,,SP01,塑胶件,个,
9110749,工具零件,,5号连接头,,PP3015 浅烟灰427U,,SP01,塑胶件,个,
9110750,工具零件,,弹簧,SPRING,"镀蓝锌,热处理至HRC42?",,SP02,五金件,个,
9110800,工具,,6米碳纤维伸缩杆,,1套/箱,,SP05,半成品,套,
9110800B,工具,,6米碳纤维伸缩杆,,1套/箱,,SP05,半成品,箱,
9110900,工具,,9米碳纤维伸缩杆,,1套/箱,,SP05,半成品,套,
9110900B,工具,,9米碳纤维伸缩杆,,1套/箱,,SP05,半成品,套,
9110900F,工具,,9米碳纤维伸缩杆,,,,SP05,半成品,个,
9111200,工具,,"14""玻璃刮（不含刮条）",,30套/箱,,SP05,半成品,套,原材料仓
9111200B,工具,,14″玻璃刮(不含刮条）,,30个/箱,,SP05,半成品,箱,
9111201,工具零件,,玻璃刮前板,,"ABS757, 深烟灰430U",,SP01,塑胶件,个,原材料仓
9111202,工具零件,,"14""玻璃刮刮条架",,铝合金 阳极氧化本色,,SP02,五金件,个,原材料仓
9111203,工具,,"14""玻璃刮耐磨刮条",,356mm 橡胶 黑色,,SP01,塑胶件,个,
9111203B,工具,,14″玻璃刮耐磨刮条,,60条/箱,,SP05,半成品,箱,
9111204,工具零件,,玻璃刮盖板,,"ABS757, 深烟灰430U",,SP01,塑胶件,个,
9111205,工具,,"18""玻璃刮耐磨刮条",,450mm 橡胶 黑色,,SP01,塑胶件,个,
9111205B,工具,,18″玻璃刮耐磨刮条,,60条/箱,,SP05,半成品,箱,
9111206,工具零件,,"18""玻璃刮刮条架",,铝合金 阳极氧化本色,,SP02,五金件,个,
9111208,工具,,"14""玻璃刮耐温刮条",,356mm PU 蓝色,,SP01,塑胶件,个,
9111208B,工具,,14″玻璃刮耐温刮条,,60条/箱,,SP05,半成品,箱,
9111209,工具,,"18""玻璃刮耐温刮条",,450mm PU 蓝色,,SP01,塑胶件,个,
9111209B,工具,,18″玻璃刮耐温刮条,,60条/箱,,SP05,半成品,箱,
9111211,工具零件,,玻璃刮旋钮,,ABS757 天蓝3135,,SP01,塑胶件,个,原材料仓
9111212,工具,,"18""玻璃刮高效刮条",,450mm 橡胶 黑色,,SP01,塑胶件,个,
9111213,工具,,"14""玻璃刮高效刮条",,356mm 橡胶 黑色,,SP01,塑胶件,个,
9111214,工具,,蓝色神奇绒布,,"350X350mm,带ICE图案",,SP01,塑胶件,个,
9111214B,工具,,蓝色神奇绒布,,100块/箱,,SP05,半成品,箱,
9111215,工具,,黄色神奇绒布,,350X350mm,,SP01,塑胶件,个,
9111215B,工具,,黄色神奇绒布,,100块/箱,,SP05,半成品,箱,
9111217,工具,,红色神奇绒布,,350X350mm,,SP01,塑胶件,个,
9111217B,工具,,红色神奇绒布,,100块/箱,,SP05,半成品,箱,
9111218,工具,,绿色神奇绒布,,350X350mm,,SP01,塑胶件,个,
9111218B,工具,,绿色神奇绒布,,100块/箱,,SP05,半成品,箱,
9111219,工具,,灰色神奇绒布,,350X350mm,,SP01,塑胶件,个,
9111219B,工具,,灰色神奇绒布,,100块/箱,,SP05,半成品,箱,
9111220,工具,,"14""玻璃刮组件",,30套/箱,,SP05,半成品,套,原材料仓
9111222,工具零件,,"14""玻璃刮刮条架",,铝合金 阳极氧化本色,,SP02,五金件,个,原材料仓
9111223,工具零件,,"18""玻璃刮刮条架",,铝合金 阳极氧化本色,,SP02,五金件,个,
9111225,工具,,"14""玻璃刮刮条",,356mm PU 50±3° 天蓝色3135,,SP01,塑胶件,个,
9111225B,工具,,"14""玻璃刮刮条",,100条/箱 356mm PU 50±3° 天蓝色3135,,SP01,塑胶件,箱,
9111226,工具,,"18""玻璃刮刮条",,450mm  PU 50±3° 天蓝色3135,,SP01,塑胶件,箱,
9111226B,工具,,"18""玻璃刮刮条",,100条/箱 450mm  PU 50±3° 天蓝色3135,,SP01,塑胶件,箱,
9111300,工具,,"18""玻璃刮(不含刮条）",,30套/箱,,SP05,半成品,套,原材料仓
9111300B,工具,,18″玻璃刮(不含刮条）,,30个/箱,,SP05,半成品,箱,
9112100,工具,,可折涂水器T杆（不含毛套）,,20套/箱,,SP05,半成品,套,原材料仓
9112100B,工具,,可折涂水器T杆（不含毛套）,,20个/箱,,SP05,半成品,箱,
9112101,工具零件,,涂水器手柄,,"ABS757, 深烟灰430U",,SP01,塑胶件,个,
9112102,工具零件,,涂水器横杆,,"ABS757, 深烟灰430U",,SP01,塑胶件,个,
9112103,工具零件,,涂水器推键,,"ABS757, 天蓝3135",,SP01,塑胶件,个,
9112104,工具零件,,涂水器公胶钉,,"ABS757, 深烟灰430U",,SP01,塑胶件,个,
9112105,工具零件,,涂水器母胶钉,,"ABS757, 深烟灰430U",,SP01,塑胶件,个,
9112106,工具零件,,涂水器滑块,,"ABS757, 深烟灰430U",,SP01,塑胶件,个,
9112107,工具,,微纤带尼龙丝涂水器毛套,,超细纤维,,SP01,塑胶件,个,
9112107B,工具,,微纤带尼龙丝涂水器毛套,,60个/箱,,SP05,半成品,箱,
9112108,工具,,微纤长毛涂水器毛套,,微纤长毛,,SP01,塑胶件,个,
9112108B,工具,,微纤长毛涂水器毛套,,60个/箱,,SP05,半成品,箱,
9112120,工具,,可折涂水器T杆组件,,20套/箱,,SP05,半成品,套,原材料仓
9112200,工具,,标准涂水器T杆（不含毛套）,,60个/箱,,SP05,半成品,套,原材料仓
9112200B,工具,,标准涂水器T杆（不含毛套）,,60个/箱,,SP05,半成品,箱,
9112201,工具零件,,涂水器手柄,,"PP3015, 深烟灰430U",,SP01,塑胶件,个,
9112202,工具零件,,涂水器左横杆,,"PP3015, 深烟灰430U",,SP01,塑胶件,个,
9112203,工具零件,,涂水器右横杆,,"PP3015, 深烟灰430U",,SP01,塑胶件,个,
9112220,工具零件,,涂水器T杆组件,,20套/箱,,SP05,半成品,套,原材料仓
9113100,工具,,1米干湿两用尘推板(不含尘推罩）,,20套/箱,,SP05,半成品,套,原材料仓
9113100B,工具,,1米干湿两用尘推板(不含尘推罩）,,20套/箱,,SP05,半成品,箱,
9113101,工具零件,,尘推A型胶件,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9113102,工具零件,,尘推V型胶件,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9113103,工具零件,,尘推推块,,ABS757 天蓝3135,,SP01,塑胶件,个,
9113104,工具零件,,尘推连接头,,PA101L  深烟灰430U,,SP01,塑胶件,个,
9113105,工具零件,,395.5mm铝合金板,,铝合金，阳极氧化本色,,SP02,五金件,个,
9113106,工具零件,,端部胶块,,ABS757  深烟灰430U,,SP01,塑胶件,个,
9113107,工具零件,,尘推弹簧,,弹簧用不锈钢A组,,SP02,五金件,个,
9113108,工具零件,,固定弹簧胶件,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9113110,工具零件,,尘推母连接头,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9113111,工具零件,,尘推母胶钉,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9113112,工具零件,,尘推公胶钉,,ABS757 深烟灰430U,,SP01,塑胶件,个,
9113113,工具零件,,1.2m一级连接杆,,铝合金，阳极氧化本色,,SP02,五金件,个,
9113114,工具零件,,一级连接杆端部手把,,PP NK1126 深烟灰430U,,SP01,塑胶件,个,
9113115,工具,,1米精白高纤尘推罩,,髙纤,,SP01,塑胶件,个,
9113115B,工具,,1米精白高纤尘推罩,,50个/箱,,SP05,半成品,箱,
9113116,工具零件,,1.3m一级连接杆,,铝合金，阳极氧化本色,,SP02,五金件,个,
9113116F,工具零件,,1.3m一级连接杆（委外）,,铝合金，阳极氧化本色,,SP02,五金件,个,
9113117,工具,,1米混合绒纤尘推罩,,绒纤,,SP01,塑胶件,个,
9113117B,工具,,1米混合绒纤尘推罩,,50个/箱,,SP05,半成品,箱,
9113118,工具,,1米平板水拖垫,,,,SP01,塑胶件,个,
9113118B,工具,,1米平板水拖垫,,50个/箱,,SP05,半成品,箱,
9113119,工具零件,,387.5mm尘推魔术条,,"PVC料粘魔术贴, 黑色 长度为387.5mm+0.5/-1.5mm",,SP01,塑胶件,条,
9113120,工具,,1米干湿两用尘推板组件,,20套/箱,,SP05,半成品,套,原材料仓
9113121,工具零件,,端部胶块,,PP3015  深烟灰430U,,SP01,塑胶件,个,
9113122,工具零件,,1米米黄纯棉尘推罩,,50个/箱,,SP01,塑胶件,个,
